boro,cuisine_description,grade,inspection_date,average_score,inspection_count
Brooklyn,Chinese,A,2026-01-20T00:00:00.000,9.0,1
Brooklyn,Coffee/Tea,A,2026-01-20T00:00:00.000,10.0,3
Brooklyn,Hamburgers,A,2026-01-20T00:00:00.000,7.0,2
Brooklyn,Jewish/Kosher,A,2026-01-20T00:00:00.000,11.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2026-01-20T00:00:00.000,5.0,1
Brooklyn,Mexican,A,2026-01-20T00:00:00.000,5.0,2
Brooklyn,Pizza,A,2026-01-20T00:00:00.000,6.0,2
Brooklyn,Sandwiches,A,2026-01-20T00:00:00.000,12.0,1
Brooklyn,Spanish,A,2026-01-20T00:00:00.000,5.0,1
Brooklyn,Tex-Mex,A,2026-01-20T00:00:00.000,5.0,1
Manhattan,American,A,2026-01-20T00:00:00.000,9.25,4
Manhattan,Bagels/Pretzels,C,2026-01-20T00:00:00.000,45.0,1
Manhattan,Chicken,A,2026-01-20T00:00:00.000,11.0,1
Manhattan,Chinese,A,2026-01-20T00:00:00.000,10.333333333333334,3
Manhattan,Coffee/Tea,A,2026-01-20T00:00:00.000,3.0,1
Manhattan,Donuts,A,2026-01-20T00:00:00.000,2.0,1
Manhattan,French,A,2026-01-20T00:00:00.000,11.0,1
Manhattan,Frozen Desserts,A,2026-01-20T00:00:00.000,11.0,2
Manhattan,Hamburgers,A,2026-01-20T00:00:00.000,3.0,1
Manhattan,Japanese,A,2026-01-20T00:00:00.000,8.0,2
Manhattan,Jewish/Kosher,A,2026-01-20T00:00:00.000,8.0,2
Manhattan,Mexican,A,2026-01-20T00:00:00.000,7.0,1
Manhattan,Pizza,A,2026-01-20T00:00:00.000,3.0,1
Manhattan,Sandwiches,A,2026-01-20T00:00:00.000,12.0,1
Manhattan,Southwestern,A,2026-01-20T00:00:00.000,11.0,1
Queens,American,A,2026-01-20T00:00:00.000,12.0,1
Queens,Bakery Products/Desserts,A,2026-01-20T00:00:00.000,5.0,1
Queens,Chinese,A,2026-01-20T00:00:00.000,8.333333333333334,3
Queens,Chinese,B,2026-01-20T00:00:00.000,24.5,2
Queens,Coffee/Tea,A,2026-01-20T00:00:00.000,8.5,2
Queens,Japanese,A,2026-01-20T00:00:00.000,10.0,1
Queens,"Juice, Smoothies, Fruit Salads",A,2026-01-20T00:00:00.000,8.0,2
Queens,Latin American,A,2026-01-20T00:00:00.000,13.0,1
Queens,Pizza,A,2026-01-20T00:00:00.000,12.0,1
Queens,Spanish,A,2026-01-20T00:00:00.000,7.0,2
Staten Island,American,A,2026-01-20T00:00:00.000,11.0,1
Staten Island,Chicken,A,2026-01-20T00:00:00.000,9.0,1
Staten Island,Coffee/Tea,A,2026-01-20T00:00:00.000,2.0,1
Bronx,Chicken,A,2026-01-21T00:00:00.000,4.75,4
Bronx,Coffee/Tea,A,2026-01-21T00:00:00.000,12.0,1
Bronx,Donuts,A,2026-01-21T00:00:00.000,9.0,1
Bronx,Japanese,A,2026-01-21T00:00:00.000,8.0,1
Bronx,Latin American,A,2026-01-21T00:00:00.000,13.0,1
Brooklyn,American,A,2026-01-21T00:00:00.000,11.5,2
Brooklyn,Bagels/Pretzels,B,2026-01-21T00:00:00.000,19.0,1
Brooklyn,Bakery Products/Desserts,A,2026-01-21T00:00:00.000,3.0,1
Brooklyn,Chicken,A,2026-01-21T00:00:00.000,12.0,1
Brooklyn,Chinese,A,2026-01-21T00:00:00.000,7.0,1
Brooklyn,Coffee/Tea,A,2026-01-21T00:00:00.000,5.0,1
Brooklyn,Donuts,A,2026-01-21T00:00:00.000,12.0,2
Brooklyn,French,A,2026-01-21T00:00:00.000,10.0,1
Brooklyn,Italian,A,2026-01-21T00:00:00.000,8.0,1
Brooklyn,Japanese,A,2026-01-21T00:00:00.000,10.0,1
Brooklyn,Jewish/Kosher,B,2026-01-21T00:00:00.000,21.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2026-01-21T00:00:00.000,12.0,1
Brooklyn,Mediterranean,A,2026-01-21T00:00:00.000,13.0,1
Brooklyn,Mexican,A,2026-01-21T00:00:00.000,9.0,2
Brooklyn,Pizza,A,2026-01-21T00:00:00.000,0.0,1
Brooklyn,Pizza,B,2026-01-21T00:00:00.000,26.0,1
Brooklyn,Soups/Salads/Sandwiches,A,2026-01-21T00:00:00.000,12.0,1
Brooklyn,Southeast Asian,A,2026-01-21T00:00:00.000,13.0,1
Manhattan,American,A,2026-01-21T00:00:00.000,9.555555555555555,9
Manhattan,Bakery Products/Desserts,A,2026-01-21T00:00:00.000,7.0,1
Manhattan,Chicken,C,2026-01-21T00:00:00.000,28.0,1
Manhattan,Chinese,A,2026-01-21T00:00:00.000,9.0,2
Manhattan,Coffee/Tea,A,2026-01-21T00:00:00.000,11.0,6
Manhattan,Donuts,A,2026-01-21T00:00:00.000,11.0,1
Manhattan,Fusion,A,2026-01-21T00:00:00.000,6.0,1
Manhattan,German,A,2026-01-21T00:00:00.000,4.0,1
Manhattan,Hamburgers,A,2026-01-21T00:00:00.000,13.0,1
Manhattan,Italian,A,2026-01-21T00:00:00.000,7.0,2
Manhattan,Japanese,A,2026-01-21T00:00:00.000,7.0,1
Manhattan,"Juice, Smoothies, Fruit Salads",A,2026-01-21T00:00:00.000,11.5,2
Manhattan,Korean,A,2026-01-21T00:00:00.000,6.0,2
Manhattan,Middle Eastern,A,2026-01-21T00:00:00.000,11.5,2
Manhattan,Nuts/Confectionary,A,2026-01-21T00:00:00.000,9.0,1
Manhattan,Other,A,2026-01-21T00:00:00.000,7.0,1
Manhattan,Pizza,A,2026-01-21T00:00:00.000,10.0,4
Manhattan,Salads,A,2026-01-21T00:00:00.000,13.0,1
Manhattan,Sandwiches,A,2026-01-21T00:00:00.000,5.0,1
Manhattan,Southeast Asian,A,2026-01-21T00:00:00.000,10.0,1
Manhattan,Spanish,A,2026-01-21T00:00:00.000,10.0,1
Manhattan,Tex-Mex,A,2026-01-21T00:00:00.000,13.0,1
Manhattan,Thai,A,2026-01-21T00:00:00.000,13.0,1
Manhattan,Vegan,A,2026-01-21T00:00:00.000,10.0,1
Queens,Asian/Asian Fusion,A,2026-01-21T00:00:00.000,13.0,1
Queens,Bakery Products/Desserts,A,2026-01-21T00:00:00.000,12.0,1
Queens,Coffee/Tea,A,2026-01-21T00:00:00.000,12.5,2
Queens,Greek,A,2026-01-21T00:00:00.000,7.0,1
Queens,Hamburgers,A,2026-01-21T00:00:00.000,11.0,1
Queens,Hawaiian,A,2026-01-21T00:00:00.000,5.0,1
Queens,Latin American,B,2026-01-21T00:00:00.000,16.0,1
Queens,Pizza,A,2026-01-21T00:00:00.000,12.333333333333334,3
Queens,Pizza,B,2026-01-21T00:00:00.000,21.0,1
Queens,Sandwiches,A,2026-01-21T00:00:00.000,4.0,1
Queens,Sandwiches/Salads/Mixed Buffet,A,2026-01-21T00:00:00.000,8.0,1
Queens,Thai,A,2026-01-21T00:00:00.000,11.0,1
Staten Island,American,A,2026-01-21T00:00:00.000,8.0,2
Staten Island,Chinese,A,2026-01-21T00:00:00.000,10.0,1
Staten Island,Japanese,A,2026-01-21T00:00:00.000,9.0,1
Bronx,Coffee/Tea,A,2026-01-22T00:00:00.000,12.0,1
Bronx,Hamburgers,A,2026-01-22T00:00:00.000,13.0,1
Bronx,Japanese,A,2026-01-22T00:00:00.000,8.0,1
Bronx,Latin American,A,2026-01-22T00:00:00.000,13.0,1
Bronx,Pizza,A,2026-01-22T00:00:00.000,12.0,1
Bronx,Tex-Mex,A,2026-01-22T00:00:00.000,7.0,1
Brooklyn,American,A,2026-01-22T00:00:00.000,9.666666666666666,3
Brooklyn,Chinese,A,2026-01-22T00:00:00.000,12.0,2
Brooklyn,Chinese/Japanese,A,2026-01-22T00:00:00.000,8.0,1
Brooklyn,Indian,C,2026-01-22T00:00:00.000,48.0,1
Brooklyn,Japanese,A,2026-01-22T00:00:00.000,9.0,1
Brooklyn,Jewish/Kosher,A,2026-01-22T00:00:00.000,12.0,1
Brooklyn,Jewish/Kosher,C,2026-01-22T00:00:00.000,40.0,1
Brooklyn,Latin American,A,2026-01-22T00:00:00.000,7.0,1
Brooklyn,Latin American,B,2026-01-22T00:00:00.000,26.0,1
Brooklyn,Mexican,A,2026-01-22T00:00:00.000,12.0,1
Brooklyn,Pizza,A,2026-01-22T00:00:00.000,11.0,2
Brooklyn,Thai,A,2026-01-22T00:00:00.000,10.0,1
Manhattan,American,A,2026-01-22T00:00:00.000,7.333333333333333,3
Manhattan,Asian/Asian Fusion,A,2026-01-22T00:00:00.000,11.0,1
Manhattan,Australian,A,2026-01-22T00:00:00.000,13.0,1
Manhattan,Australian,B,2026-01-22T00:00:00.000,19.0,1
Manhattan,Bagels/Pretzels,A,2026-01-22T00:00:00.000,2.0,1
Manhattan,Californian,A,2026-01-22T00:00:00.000,13.0,1
Manhattan,French,A,2026-01-22T00:00:00.000,9.0,1
Manhattan,Frozen Desserts,A,2026-01-22T00:00:00.000,10.0,1
Manhattan,Hamburgers,A,2026-01-22T00:00:00.000,6.0,1
Manhattan,Irish,A,2026-01-22T00:00:00.000,12.0,1
Manhattan,Italian,A,2026-01-22T00:00:00.000,11.666666666666666,3
Manhattan,"Juice, Smoothies, Fruit Salads",A,2026-01-22T00:00:00.000,9.0,3
Manhattan,Middle Eastern,A,2026-01-22T00:00:00.000,4.0,1
Manhattan,Not Listed/Not Applicable,A,2026-01-22T00:00:00.000,11.0,1
Manhattan,Other,A,2026-01-22T00:00:00.000,12.0,1
Manhattan,Pizza,C,2026-01-22T00:00:00.000,2.0,1
Manhattan,Sandwiches,A,2026-01-22T00:00:00.000,10.0,1
Queens,American,A,2026-01-22T00:00:00.000,12.0,1
Queens,Bakery Products/Desserts,A,2026-01-22T00:00:00.000,12.0,1
Queens,Bakery Products/Desserts,C,2026-01-22T00:00:00.000,37.0,1
Queens,Chinese,A,2026-01-22T00:00:00.000,12.0,1
Queens,Chinese,C,2026-01-22T00:00:00.000,29.0,1
Queens,Coffee/Tea,A,2026-01-22T00:00:00.000,13.0,1
Queens,Donuts,A,2026-01-22T00:00:00.000,7.0,1
Queens,Italian,A,2026-01-22T00:00:00.000,10.0,1
Queens,Latin American,A,2026-01-22T00:00:00.000,10.0,1
Queens,Latin American,B,2026-01-22T00:00:00.000,27.0,1
Queens,Mexican,A,2026-01-22T00:00:00.000,5.0,1
Queens,Peruvian,A,2026-01-22T00:00:00.000,12.0,1
Queens,Pizza,A,2026-01-22T00:00:00.000,12.5,2
Queens,Sandwiches,A,2026-01-22T00:00:00.000,2.0,1
Queens,Steakhouse,A,2026-01-22T00:00:00.000,12.0,1
Bronx,Bakery Products/Desserts,A,2026-01-23T00:00:00.000,11.0,1
Bronx,Caribbean,A,2026-01-23T00:00:00.000,12.0,1
Bronx,Chicken,A,2026-01-23T00:00:00.000,12.0,1
Bronx,Frozen Desserts,A,2026-01-23T00:00:00.000,13.0,1
Bronx,Latin American,B,2026-01-23T00:00:00.000,26.0,1
Bronx,Mediterranean,A,2026-01-23T00:00:00.000,13.0,1
Bronx,Pizza,B,2026-01-23T00:00:00.000,24.0,1
Bronx,Vegetarian,A,2026-01-23T00:00:00.000,5.0,1
Brooklyn,American,A,2026-01-23T00:00:00.000,7.666666666666667,3
Brooklyn,Bakery Products/Desserts,A,2026-01-23T00:00:00.000,11.0,1
Brooklyn,Caribbean,A,2026-01-23T00:00:00.000,6.5,2
Brooklyn,Chinese,A,2026-01-23T00:00:00.000,10.0,2
Brooklyn,Chinese,B,2026-01-23T00:00:00.000,26.0,1
Brooklyn,Coffee/Tea,A,2026-01-23T00:00:00.000,11.0,2
Brooklyn,Donuts,A,2026-01-23T00:00:00.000,8.0,1
Brooklyn,Irish,A,2026-01-23T00:00:00.000,4.0,1
Brooklyn,Italian,A,2026-01-23T00:00:00.000,10.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2026-01-23T00:00:00.000,4.0,1
Brooklyn,Pizza,A,2026-01-23T00:00:00.000,12.0,1
Brooklyn,Polish,A,2026-01-23T00:00:00.000,12.0,1
Brooklyn,Sandwiches/Salads/Mixed Buffet,A,2026-01-23T00:00:00.000,11.0,1
Brooklyn,Seafood,A,2026-01-23T00:00:00.000,13.0,1
Brooklyn,Spanish,B,2026-01-23T00:00:00.000,19.0,1
Manhattan,Chinese,A,2026-01-23T00:00:00.000,10.0,1
Manhattan,Coffee/Tea,A,2026-01-23T00:00:00.000,11.5,2
Manhattan,Eastern European,A,2026-01-23T00:00:00.000,13.0,1
Manhattan,Italian,A,2026-01-23T00:00:00.000,0.0,1
Manhattan,"Juice, Smoothies, Fruit Salads",B,2026-01-23T00:00:00.000,22.0,1
Manhattan,Pizza,C,2026-01-23T00:00:00.000,28.0,1
Manhattan,Sandwiches/Salads/Mixed Buffet,A,2026-01-23T00:00:00.000,7.0,1
Manhattan,Tex-Mex,A,2026-01-23T00:00:00.000,12.0,1
Queens,Asian/Asian Fusion,A,2026-01-23T00:00:00.000,13.0,1
Queens,Asian/Asian Fusion,C,2026-01-23T00:00:00.000,3.0,1
Queens,Bakery Products/Desserts,A,2026-01-23T00:00:00.000,4.0,1
Queens,Chicken,B,2026-01-23T00:00:00.000,27.0,1
Queens,Chinese,A,2026-01-23T00:00:00.000,11.0,2
Queens,Chinese,B,2026-01-23T00:00:00.000,23.0,1
Queens,Coffee/Tea,A,2026-01-23T00:00:00.000,9.0,2
Queens,Irish,A,2026-01-23T00:00:00.000,12.0,1
Queens,Korean,A,2026-01-23T00:00:00.000,10.0,1
Queens,Latin American,A,2026-01-23T00:00:00.000,10.333333333333334,3
Queens,Mexican,A,2026-01-23T00:00:00.000,9.25,4
Queens,Mexican,C,2026-01-23T00:00:00.000,45.0,1
Queens,Pizza,A,2026-01-23T00:00:00.000,9.0,1
Queens,Sandwiches,A,2026-01-23T00:00:00.000,9.0,1
Queens,Spanish,A,2026-01-23T00:00:00.000,8.5,2
Queens,Thai,A,2026-01-23T00:00:00.000,12.0,1
Staten Island,Coffee/Tea,A,2026-01-23T00:00:00.000,2.0,1
Brooklyn,Caribbean,A,2026-01-24T00:00:00.000,13.0,1
Bronx,American,A,2026-01-27T00:00:00.000,11.0,1
Bronx,American,B,2026-01-27T00:00:00.000,27.0,1
Bronx,Bagels/Pretzels,B,2026-01-27T00:00:00.000,19.0,1
Bronx,Hamburgers,A,2026-01-27T00:00:00.000,13.0,1
Bronx,Pizza,A,2026-01-27T00:00:00.000,7.0,1
Bronx,Tex-Mex,A,2026-01-27T00:00:00.000,13.0,1
Brooklyn,Chinese,A,2026-01-27T00:00:00.000,9.25,4
Brooklyn,Coffee/Tea,A,2026-01-27T00:00:00.000,10.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2026-01-27T00:00:00.000,6.0,1
Brooklyn,Middle Eastern,A,2026-01-27T00:00:00.000,6.0,1
Brooklyn,Pakistani,A,2026-01-27T00:00:00.000,10.0,1
Brooklyn,Pizza,A,2026-01-27T00:00:00.000,8.0,3
Brooklyn,Salads,A,2026-01-27T00:00:00.000,4.0,1
Brooklyn,Sandwiches,A,2026-01-27T00:00:00.000,10.0,1
Brooklyn,Spanish,A,2026-01-27T00:00:00.000,13.0,1
Brooklyn,Tex-Mex,A,2026-01-27T00:00:00.000,11.0,1
Manhattan,American,A,2026-01-27T00:00:00.000,11.5,4
Manhattan,Chicken,A,2026-01-27T00:00:00.000,9.5,2
Manhattan,Chinese,A,2026-01-27T00:00:00.000,10.0,1
Manhattan,Coffee/Tea,A,2026-01-27T00:00:00.000,2.0,1
Manhattan,Frozen Desserts,A,2026-01-27T00:00:00.000,13.0,1
Manhattan,Fusion,A,2026-01-27T00:00:00.000,3.0,1
Manhattan,Latin American,A,2026-01-27T00:00:00.000,13.0,1
Manhattan,Mediterranean,A,2026-01-27T00:00:00.000,3.0,1
Manhattan,Mexican,A,2026-01-27T00:00:00.000,12.0,1
Manhattan,Sandwiches,A,2026-01-27T00:00:00.000,7.0,2
Queens,Asian/Asian Fusion,B,2026-01-27T00:00:00.000,23.0,1
Queens,Bakery Products/Desserts,A,2026-01-27T00:00:00.000,7.0,1
Queens,Bangladeshi,A,2026-01-27T00:00:00.000,13.0,1
Queens,Bottled Beverages,A,2026-01-27T00:00:00.000,12.0,1
Queens,Caribbean,A,2026-01-27T00:00:00.000,9.5,2
Queens,Chicken,A,2026-01-27T00:00:00.000,12.0,1
Queens,Chinese,A,2026-01-27T00:00:00.000,10.0,1
Queens,Coffee/Tea,A,2026-01-27T00:00:00.000,9.0,5
Queens,Coffee/Tea,B,2026-01-27T00:00:00.000,17.0,1
Queens,Hamburgers,A,2026-01-27T00:00:00.000,7.0,1
Queens,Italian,A,2026-01-27T00:00:00.000,8.0,1
Queens,Other,A,2026-01-27T00:00:00.000,13.0,1
Queens,Pizza,A,2026-01-27T00:00:00.000,8.0,1
Queens,Portuguese,A,2026-01-27T00:00:00.000,8.0,1
Queens,Sandwiches,A,2026-01-27T00:00:00.000,10.0,1
Staten Island,Sandwiches,A,2026-01-27T00:00:00.000,12.0,1
Staten Island,Turkish,A,2026-01-27T00:00:00.000,12.0,1
Bronx,Bakery Products/Desserts,A,2026-01-28T00:00:00.000,11.0,1
Bronx,Chicken,A,2026-01-28T00:00:00.000,13.0,2
Bronx,Chinese,A,2026-01-28T00:00:00.000,11.5,2
Bronx,Coffee/Tea,A,2026-01-28T00:00:00.000,12.0,1
Bronx,Pizza,A,2026-01-28T00:00:00.000,10.0,1
Brooklyn,American,A,2026-01-28T00:00:00.000,6.2,5
Brooklyn,Bagels/Pretzels,A,2026-01-28T00:00:00.000,12.0,1
Brooklyn,Bakery Products/Desserts,A,2026-01-28T00:00:00.000,10.0,1
Brooklyn,Chinese,A,2026-01-28T00:00:00.000,9.5,2
Brooklyn,Chinese,C,2026-01-28T00:00:00.000,28.0,1
Brooklyn,Coffee/Tea,A,2026-01-28T00:00:00.000,2.5,2
Brooklyn,Latin American,A,2026-01-28T00:00:00.000,13.0,1
Brooklyn,New American,A,2026-01-28T00:00:00.000,12.0,1
Brooklyn,Pizza,A,2026-01-28T00:00:00.000,11.5,2
Brooklyn,Thai,A,2026-01-28T00:00:00.000,9.0,1
Manhattan,American,A,2026-01-28T00:00:00.000,8.285714285714286,7
Manhattan,Chinese,A,2026-01-28T00:00:00.000,10.5,2
Manhattan,Coffee/Tea,A,2026-01-28T00:00:00.000,8.5,4
Manhattan,Donuts,A,2026-01-28T00:00:00.000,7.0,1
Manhattan,French,A,2026-01-28T00:00:00.000,9.0,1
Manhattan,Hamburgers,A,2026-01-28T00:00:00.000,13.0,1
Manhattan,Italian,A,2026-01-28T00:00:00.000,12.0,1
Manhattan,Japanese,A,2026-01-28T00:00:00.000,11.0,1
Manhattan,Korean,A,2026-01-28T00:00:00.000,12.0,1
Manhattan,Mediterranean,A,2026-01-28T00:00:00.000,11.0,1
Manhattan,Mexican,A,2026-01-28T00:00:00.000,7.0,1
Manhattan,Middle Eastern,A,2026-01-28T00:00:00.000,9.0,1
Manhattan,Pizza,A,2026-01-28T00:00:00.000,8.0,2
Manhattan,Steakhouse,A,2026-01-28T00:00:00.000,13.0,1
Queens,American,A,2026-01-28T00:00:00.000,4.0,2
Queens,American,B,2026-01-28T00:00:00.000,22.0,1
Queens,Asian/Asian Fusion,A,2026-01-28T00:00:00.000,7.0,1
Queens,Bakery Products/Desserts,A,2026-01-28T00:00:00.000,9.0,1
Queens,Chinese,A,2026-01-28T00:00:00.000,11.666666666666666,6
Queens,Coffee/Tea,A,2026-01-28T00:00:00.000,12.0,1
Queens,Greek,A,2026-01-28T00:00:00.000,12.0,1
Queens,Hamburgers,A,2026-01-28T00:00:00.000,5.0,1
Queens,Irish,A,2026-01-28T00:00:00.000,4.0,1
Queens,Italian,A,2026-01-28T00:00:00.000,7.0,1
Queens,Japanese,A,2026-01-28T00:00:00.000,12.5,2
Queens,Middle Eastern,A,2026-01-28T00:00:00.000,4.0,1
Queens,Not Listed/Not Applicable,A,2026-01-28T00:00:00.000,3.0,1
Queens,Pizza,B,2026-01-28T00:00:00.000,21.0,1
Queens,Sandwiches,A,2026-01-28T00:00:00.000,12.0,1
Queens,Tex-Mex,A,2026-01-28T00:00:00.000,5.0,1
Queens,Thai,A,2026-01-28T00:00:00.000,5.0,1
Manhattan,American,C,2026-01-29T00:00:00.000,51.0,1
Bronx,American,A,2026-01-30T00:00:00.000,5.0,1
Bronx,Bakery Products/Desserts,A,2026-01-30T00:00:00.000,11.0,1
Bronx,Caribbean,A,2026-01-30T00:00:00.000,11.0,1
Bronx,Caribbean,B,2026-01-30T00:00:00.000,24.0,1
Bronx,Chinese,A,2026-01-30T00:00:00.000,11.0,1
Bronx,Donuts,A,2026-01-30T00:00:00.000,10.0,1
Bronx,Latin American,B,2026-01-30T00:00:00.000,25.0,1
Brooklyn,American,A,2026-01-30T00:00:00.000,8.0,2
Brooklyn,Bottled Beverages,A,2026-01-30T00:00:00.000,13.0,1
Brooklyn,Caribbean,A,2026-01-30T00:00:00.000,12.0,1
Brooklyn,Chicken,A,2026-01-30T00:00:00.000,9.0,1
Brooklyn,Chinese,A,2026-01-30T00:00:00.000,5.5,2
Brooklyn,Donuts,A,2026-01-30T00:00:00.000,5.0,1
Brooklyn,Latin American,A,2026-01-30T00:00:00.000,12.0,1
Brooklyn,Middle Eastern,C,2026-01-30T00:00:00.000,29.0,1
Brooklyn,Sandwiches/Salads/Mixed Buffet,A,2026-01-30T00:00:00.000,5.0,1
Manhattan,American,A,2026-01-30T00:00:00.000,11.5,2
Manhattan,Asian/Asian Fusion,A,2026-01-30T00:00:00.000,13.0,1
Manhattan,Coffee/Tea,A,2026-01-30T00:00:00.000,12.0,1
Manhattan,French,A,2026-01-30T00:00:00.000,9.0,1
Manhattan,Italian,A,2026-01-30T00:00:00.000,11.0,1
Manhattan,Pizza,A,2026-01-30T00:00:00.000,12.0,1
Manhattan,Spanish,A,2026-01-30T00:00:00.000,11.0,1
Queens,American,A,2026-01-30T00:00:00.000,3.0,1
Queens,Bangladeshi,B,2026-01-30T00:00:00.000,27.0,1
Queens,Caribbean,A,2026-01-30T00:00:00.000,7.0,1
Queens,Coffee/Tea,A,2026-01-30T00:00:00.000,9.5,2
Queens,Hamburgers,A,2026-01-30T00:00:00.000,10.0,1
Queens,"Juice, Smoothies, Fruit Salads",A,2026-01-30T00:00:00.000,12.0,1
Queens,Latin American,A,2026-01-30T00:00:00.000,12.0,1
Queens,Pizza,A,2026-01-30T00:00:00.000,2.0,1
Queens,Sandwiches,A,2026-01-30T00:00:00.000,7.0,1
Queens,Sandwiches/Salads/Mixed Buffet,A,2026-01-30T00:00:00.000,13.0,1
Queens,Seafood,A,2026-01-30T00:00:00.000,13.0,1
Staten Island,Chinese,A,2026-01-30T00:00:00.000,13.0,1
Staten Island,Coffee/Tea,A,2026-01-30T00:00:00.000,12.0,1
Staten Island,Pizza,A,2026-01-30T00:00:00.000,12.0,1
Brooklyn,Asian/Asian Fusion,A,2026-01-31T00:00:00.000,7.0,1
Brooklyn,Chinese,A,2026-01-31T00:00:00.000,10.0,1
Brooklyn,Latin American,A,2026-01-31T00:00:00.000,10.0,1
Brooklyn,Mexican,A,2026-01-31T00:00:00.000,9.0,1
Brooklyn,Middle Eastern,A,2026-01-31T00:00:00.000,10.0,1
Brooklyn,Other,A,2026-01-31T00:00:00.000,4.0,1
Brooklyn,Pizza,A,2026-01-31T00:00:00.000,13.0,1
Manhattan,Asian/Asian Fusion,A,2026-01-31T00:00:00.000,2.0,1
Manhattan,Mexican,A,2026-01-31T00:00:00.000,9.0,1
Queens,Korean,A,2026-01-31T00:00:00.000,13.0,1
Staten Island,Chinese,A,2026-01-31T00:00:00.000,6.0,1
Staten Island,Coffee/Tea,A,2026-01-31T00:00:00.000,10.0,1
Bronx,Bakery Products/Desserts,A,2026-02-02T00:00:00.000,13.0,1
Bronx,Caribbean,A,2026-02-02T00:00:00.000,13.0,1
Bronx,"Juice, Smoothies, Fruit Salads",A,2026-02-02T00:00:00.000,13.0,1
Bronx,Pizza,A,2026-02-02T00:00:00.000,7.0,1
Bronx,Pizza,B,2026-02-02T00:00:00.000,21.0,1
Brooklyn,American,A,2026-02-02T00:00:00.000,9.5,2
Brooklyn,Chinese,A,2026-02-02T00:00:00.000,10.0,3
Brooklyn,Coffee/Tea,A,2026-02-02T00:00:00.000,11.0,1
Brooklyn,Donuts,A,2026-02-02T00:00:00.000,3.0,1
Brooklyn,Frozen Desserts,A,2026-02-02T00:00:00.000,3.0,1
Brooklyn,Hamburgers,A,2026-02-02T00:00:00.000,10.0,1
Brooklyn,Japanese,A,2026-02-02T00:00:00.000,5.0,1
Brooklyn,Jewish/Kosher,A,2026-02-02T00:00:00.000,12.0,1
Brooklyn,Latin American,A,2026-02-02T00:00:00.000,13.0,1
Brooklyn,Mediterranean,A,2026-02-02T00:00:00.000,7.0,1
Brooklyn,Mexican,B,2026-02-02T00:00:00.000,26.0,1
Brooklyn,Other,A,2026-02-02T00:00:00.000,5.5,2
Brooklyn,Pizza,A,2026-02-02T00:00:00.000,13.0,1
Brooklyn,Sandwiches,A,2026-02-02T00:00:00.000,8.5,2
Brooklyn,Southeast Asian,A,2026-02-02T00:00:00.000,2.0,1
Manhattan,American,A,2026-02-02T00:00:00.000,7.333333333333333,3
Manhattan,American,C,2026-02-02T00:00:00.000,33.0,1
Manhattan,Bakery Products/Desserts,A,2026-02-02T00:00:00.000,7.5,2
Manhattan,Chicken,A,2026-02-02T00:00:00.000,8.5,2
Manhattan,Coffee/Tea,A,2026-02-02T00:00:00.000,7.0,3
Manhattan,Coffee/Tea,B,2026-02-02T00:00:00.000,21.0,1
Manhattan,Frozen Desserts,A,2026-02-02T00:00:00.000,13.0,1
Manhattan,Italian,A,2026-02-02T00:00:00.000,10.0,5
Manhattan,Jewish/Kosher,A,2026-02-02T00:00:00.000,7.0,1
Manhattan,"Juice, Smoothies, Fruit Salads",A,2026-02-02T00:00:00.000,10.0,1
Manhattan,Latin American,A,2026-02-02T00:00:00.000,11.0,1
Manhattan,Mediterranean,A,2026-02-02T00:00:00.000,11.0,1
Manhattan,New American,A,2026-02-02T00:00:00.000,8.0,1
Manhattan,Other,A,2026-02-02T00:00:00.000,2.0,1
Manhattan,Peruvian,A,2026-02-02T00:00:00.000,10.0,1
Manhattan,Pizza,A,2026-02-02T00:00:00.000,12.0,3
Manhattan,Soups/Salads/Sandwiches,A,2026-02-02T00:00:00.000,9.0,1
Manhattan,Southeast Asian,A,2026-02-02T00:00:00.000,13.0,1
Manhattan,Thai,A,2026-02-02T00:00:00.000,2.0,1
Queens,Asian/Asian Fusion,A,2026-02-02T00:00:00.000,10.0,1
Queens,Bakery Products/Desserts,A,2026-02-02T00:00:00.000,13.0,1
Queens,Chicken,A,2026-02-02T00:00:00.000,6.0,1
Queens,Chinese,A,2026-02-02T00:00:00.000,12.0,2
Queens,Coffee/Tea,A,2026-02-02T00:00:00.000,9.0,2
Queens,Donuts,A,2026-02-02T00:00:00.000,10.0,1
Queens,Irish,B,2026-02-02T00:00:00.000,23.0,1
Queens,Japanese,B,2026-02-02T00:00:00.000,14.0,1
Queens,"Juice, Smoothies, Fruit Salads",A,2026-02-02T00:00:00.000,5.0,1
Queens,Latin American,A,2026-02-02T00:00:00.000,12.0,1
Queens,Mexican,A,2026-02-02T00:00:00.000,9.0,1
Queens,Pizza,A,2026-02-02T00:00:00.000,10.5,2
Queens,Tex-Mex,A,2026-02-02T00:00:00.000,9.0,1
Staten Island,American,A,2026-02-02T00:00:00.000,9.0,1
Staten Island,Donuts,A,2026-02-02T00:00:00.000,3.5,2
Staten Island,Japanese,A,2026-02-02T00:00:00.000,7.0,1
